pc1,pc2,cluster,cluster_label
1.5999279896401903,-1.4534729171052967,2,advanced adopters
0.1329891416394914,1.9467502907188323,1,connected but engaged
-2.0888273374669186,-1.4297550471107363,0,Digitally excluded
1.9761455517384663,1.1933932079836225,1,connected but engaged
-2.561898563550966,-0.3197613403688732,0,Digitally excluded
-1.7822639644491345,0.8142334045655685,0,Digitally excluded
0.42970322646804476,2.212705634890344,1,connected but engaged
0.1472726579637317,2.8308923657686655,1,connected but engaged
-2.283426698119053,-0.6411090120198464,0,Digitally excluded
-0.011994818617518334,-0.5095279423602227,1,connected but engaged
-0.7727777335409095,-1.9701848489108542,0,Digitally excluded
-2.452603435431413,0.5017672705879085,0,Digitally excluded
-0.5378961992416654,1.7169043730928712,1,connected but engaged
0.6665796026275995,-0.22501275644834953,1,connected but engaged
1.3793135784602168,-2.4161489312716924,2,advanced adopters
1.2428186306673243,0.5758527168534167,1,connected but engaged
2.7400056822933134,0.26847001989805175,2,advanced adopters
0.18878147498194414,0.5742171215273189,1,connected but engaged
2.850132089259264,-0.07843899316363656,2,advanced adopters
1.1874561043928584,1.321500577466872,1,connected but engaged
-2.4618447790328317,0.0945359194927073,0,Digitally excluded
0.2497230569302457,-0.5536049793396476,1,connected but engaged
4.297950554996001,0.04340164233337314,2,advanced adopters
-0.9301957731996853,1.4008880283077736,0,Digitally excluded
-0.7516061012915342,-1.4664996307065288,0,Digitally excluded
2.4129984953683237,0.3508438838507376,1,connected but engaged
2.0668643052311046,0.6500577791952274,1,connected but engaged
1.3991892804415855,-0.846795564657228,1,connected but engaged
3.620151405625364,0.4229815025065879,2,advanced adopters
0.3296212710495662,1.0664342231794575,1,connected but engaged
0.7552160406452474,-2.135967601433462,1,connected but engaged
0.006403036491989938,-0.7824400749831867,0,Digitally excluded
0.7778163044217715,2.25206201380211,1,connected but engaged
4.6788062071907435,-0.4955338042032471,2,advanced adopters
-2.4180699965521573,-1.0422446898846043,0,Digitally excluded
4.196819104460396,-1.3929167109544143,2,advanced adopters
0.34985258320330925,2.191678087132654,1,connected but engaged
-2.886386971043106,-0.64686759501321,0,Digitally excluded
1.1375658533882003,-2.026986897320901,1,connected but engaged
-2.3839286746101007,-0.22440023345016205,0,Digitally excluded
1.9146398100811919,0.3557142265678504,1,connected but engaged
1.2525845519830086,-0.16177101517889952,2,advanced adopters
0.7368621621315768,1.3602827028685354,1,connected but engaged
1.573055141903595,0.8596459711435747,1,connected but engaged
-1.0666785603379885,-1.9894045677526089,0,Digitally excluded
2.7247290671309172,-2.374336354737951,2,advanced adopters
-1.5857618530398223,-2.004561574873307,0,Digitally excluded
-1.6972674111203938,0.7215081484631515,0,Digitally excluded
0.3105470671417282,-2.8918634912682424,1,connected but engaged
1.398919706380324,1.036806581758685,1,connected but engaged
-0.6475913733510272,-1.509560081982091,0,Digitally excluded
1.2637572207802468,-0.3082270813982889,1,connected but engaged
1.560821250759577,0.4372002573116132,1,connected but engaged
0.19641593162146168,2.1150926072930627,1,connected but engaged
-1.5227727840364713,-1.2368084369021821,0,Digitally excluded
-1.9188861506987462,0.07452745244455544,0,Digitally excluded
-1.6316122635333887,-2.0705945829223524,0,Digitally excluded
2.52287341998111,0.8197836818302638,2,advanced adopters
